country_id,country_value,country_iso_code,indicator,date,value,type_of_indicator
BZ,Belize,BLZ,DT.DOD.DECT.CD,2023,1518303204.9,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2022,1471192939.9,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2021,1452131243.3,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2020,1527863210.8,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2019,1377889086.7,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2018,1349377447.4,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2017,1339403309.2,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2016,1290777702.5,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2015,1280311151.2,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2014,1286836300.3,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2013,1249160027.9,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2012,1196357127.5,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2011,1274688747.1,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2010,1303876871.3,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2009,1291168230.7,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2008,1275782808.0,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2007,1075497698.7,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2006,1054232125.7,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2005,1023162269.1,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2004,965854392.5,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2003,1061730342.3,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2002,849529037.9,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2001,721979991.7,total_external_debt
BZ,Belize,BLZ,DT.DOD.DECT.CD,2000,629903800.8,total_external_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2023,1448363703.5,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2022,1403455198.6,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2021,1381450825.9,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2020,1494102247.8,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2019,1348935805.7,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2018,1320856958.3,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2017,1309116304.1,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2016,1262624499.2,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2015,1248422893.8,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2014,1255477305.1,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2013,1214975470.7,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2012,1158201605.8,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2011,1232181645.3,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2010,1262168831.7,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2009,1246236715.9,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2008,1240736555.1,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2007,1039945812.0,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2006,1019586984.0,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2005,990731204.9,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2004,936756577.4,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2003,954156887.2,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2002,779301528.2,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2001,648647744.6,long_term_debt
BZ,Belize,BLZ,DT.DOD.DLXF.CD,2000,556589197.0,long_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2023,11597000.0,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2022,9866000.0,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2021,9819079.4,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2020,7988799.1,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2019,4209000.0,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2018,3633664.8,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2017,4803547.1,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2016,4097730.8,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2015,7091994.4,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2014,5434078.1,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2013,5721899.9,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2012,6138014.7,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2011,7818819.9,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2010,6912209.1,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2009,9510727.2,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2008,7484268.8,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2007,7274490.2,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2006,7725024.5,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2005,6855342.4,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2004,1307858.1,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2003,80983129.0,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2002,45899912.1,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2001,50844000.0,short_term_debt
BZ,Belize,BLZ,DT.DOD.DSTC.CD,2000,50000000.0,short_term_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2023,1355388703.5,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2022,1305338198.6,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2021,1278375825.9,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2020,1410263247.8,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2019,1285909805.7,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2018,1260155958.3,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2017,1231412304.1,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2016,1177227499.2,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2015,1153969893.8,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2014,1101834305.1,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2013,1053217470.7,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2012,984734605.8,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2011,1014198645.3,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2010,1018915831.7,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2009,1036856715.9,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2008,1021346555.1,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2007,1039945812.0,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2006,1019586984.0,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2005,990731204.9,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2004,936756577.4,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2003,954156887.2,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2002,779301528.2,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2001,648647744.6,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPPG.CD,2000,556589197.0,public_guaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2023,92975000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2022,98117000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2021,103075000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2020,83839000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2019,63026000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2018,60701000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2017,77704000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2016,85397000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2015,94453000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2014,153643000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2013,161758000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2012,173467000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2011,217983000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2010,243253000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2009,209380000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2008,219390000.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2007,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2006,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2005,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2004,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2003,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2002,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2001,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DPNG.CD,2000,0.0,private_nonguaranteed_debt
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2023,58342501.4,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2022,57871741.3,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2021,60861338.0,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2020,25772163.9,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2019,24744281.0,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2018,24886824.3,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2017,25483458.0,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2016,24055472.5,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2015,24796263.0,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2014,25924917.1,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2013,28462657.3,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2012,32017507.0,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2011,34688281.9,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2010,34795830.5,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2009,35420787.6,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2008,27561984.1,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2007,28277396.5,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2006,26920117.2,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2005,25575721.8,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2004,27789957.0,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2003,26590326.1,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2002,24327597.6,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2001,22488247.1,imf_credit
BZ,Belize,BLZ,DT.DOD.DIMF.CD,2000,23314603.8,imf_credit
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2023,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2022,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2021,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2020,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2019,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2018,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2017,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2016,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2015,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2014,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2013,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2012,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2011,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2010,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2009,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2008,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2007,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2006,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2005,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2004,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2003,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2002,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2001,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DECT.CD,2000,,total_external_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2023,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2022,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2021,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2020,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2019,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2018,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2017,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2016,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2015,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2014,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2013,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2012,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2011,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2010,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2009,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2008,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2007,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2006,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2005,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2004,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2003,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2002,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2001,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DLXF.CD,2000,,long_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2023,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2022,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2021,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2020,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2019,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2018,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2017,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2016,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2015,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2014,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2013,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2012,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2011,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2010,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2009,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2008,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2007,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2006,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2005,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2004,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2003,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2002,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2001,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DSTC.CD,2000,,short_term_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2023,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2022,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2021,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2020,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2019,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2018,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2017,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2016,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2015,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2014,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2013,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2012,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2011,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2010,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2009,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2008,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2007,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2006,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2005,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2004,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2003,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2002,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2001,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPPG.CD,2000,,public_guaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2023,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2022,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2021,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2020,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2019,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2018,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2017,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2016,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2015,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2014,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2013,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2012,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2011,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2010,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2009,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2008,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2007,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2006,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2005,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2004,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2003,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2002,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2001,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DPNG.CD,2000,,private_nonguaranteed_debt
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2023,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2022,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2021,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2020,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2019,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2018,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2017,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2016,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2015,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2014,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2013,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2012,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2011,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2010,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2009,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2008,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2007,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2006,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2005,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2004,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2003,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2002,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2001,,imf_credit
CR,Costa Rica,CRI,DT.DOD.DIMF.CD,2000,,imf_credit
SV,El Salvador,SLV,DT.DOD.DECT.CD,2023,22861743174.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2022,21188282065.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2021,20341989714.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2020,18485326634.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2019,17368634891.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2018,16686606483.9,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2017,17192280768.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2016,16582870003.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2015,15604154313.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2014,15173875769.4,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2013,14131937323.3,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2012,13548206071.0,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2011,12729163388.5,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2010,11495710496.5,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2009,10405779193.0,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2008,10688436435.5,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2007,9864898765.1,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2006,10004564795.6,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2005,9621574748.3,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2004,9147790266.4,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2003,8616503266.2,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2002,6114021552.3,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2001,5344553477.7,total_external_debt
SV,El Salvador,SLV,DT.DOD.DECT.CD,2000,4535064825.0,total_external_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2023,19071665980.4,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2022,17853107507.9,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2021,17067529700.0,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2020,15964545474.2,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2019,14909718381.4,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2018,14388304089.4,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2017,14915643611.9,long_term_debt
SV,El Salvador,SLV,DT.DOD.DLXF.CD,2016,13829728051.1,long_term_debt
